household_weight,people_in_household,adults_in_household,children_in_household,baseline_household_net_income_bhc,baseline_equiv_household_net_income_bhc,baseline_household_net_income_ahc,baseline_equiv_household_net_income_ahc,baseline_in_poverty_bhc,baseline_in_poverty_ahc,reform_1_household_net_income_bhc,reform_1_equiv_household_net_income_bhc,reform_1_household_net_income_ahc,reform_1_equiv_household_net_income_ahc,reform_1_in_poverty_bhc,reform_1_in_poverty_ahc,reform_2_household_net_income_bhc,reform_2_equiv_household_net_income_bhc,reform_2_household_net_income_ahc,reform_2_equiv_household_net_income_ahc,reform_2_in_poverty_bhc,reform_2_in_poverty_ahc,reform_3_household_net_income_bhc,reform_3_equiv_household_net_income_bhc,reform_3_household_net_income_ahc,reform_3_equiv_household_net_income_ahc,reform_3_in_poverty_bhc,reform_3_in_poverty_ahc,reform_4_household_net_income_bhc,reform_4_equiv_household_net_income_bhc,reform_4_household_net_income_ahc,reform_4_equiv_household_net_income_ahc,reform_4_in_poverty_bhc,reform_4_in_poverty_ahc
1324.0,2,1,1,303.1577,348.45715,241.15771,277.19278,0,0,303.72076,349.10434,241.72076,277.83997,0,0,278.97076,320.65604,216.97076,249.39168,0,0,328.49384,377.57913,266.49384,306.31476,0,0,267.72076,307.725,205.72076,236.46065,0,1
1361.0,2,2,0,241.88,181.86465,133.88,100.66165,1,1,325.12,244.45111,217.12001,163.24812,1,1,417.12,313.62405,309.12,232.42104,0,1,433.12003,325.65414,325.12003,244.45114,0,1,327.12003,245.9549,219.12003,164.75189,1,1
1218.0,5,2,3,321.19693,200.74808,220.19691,137.62306,1,1,421.2369,263.27307,320.2369,200.14807,0,1,518.5869,324.11682,417.58694,260.99182,0,0,698.44696,436.52936,597.44696,373.40436,0,0,430.7369,269.21057,329.7369,206.08557,0,1
1359.0,1,1,0,315.5,470.8955,298.5,445.52237,0,0,291.82,435.55225,274.82,410.1791,0,0,374.07,558.3134,357.07,532.9403,0,0,232.06999,346.3731,215.06999,320.99997,0,0,184.2575,275.0112,167.2575,249.63806,0,0
1351.0,2,2,0,438.0,438.0,420.0,420.0,0,0,447.52002,447.52002,429.52002,429.52002,0,0,694.815,694.815,676.815,676.815,0,0,410.815,410.815,392.815,392.815,0,0,276.8325,276.8325,258.8325,258.8325,0,0
1984.0,4,2,2,756.0369,540.02637,664.0369,474.3121,0,0,860.0,614.2857,768.0,548.5714,0,0,833.5,595.3572,741.5,529.6429,0,0,1005.5,718.2143,913.5,652.5,0,0,828.5,591.7857,736.5,526.0714,0,0
803.0,2,2,0,473.85,473.85,473.85,473.85,0,0,505.61002,505.61002,505.61002,505.61002,0,0,593.5,593.5,593.5,593.5,0,0,494.5,494.5,494.5,494.5,0,0,503.5725,503.5725,503.5725,503.5725,0,0
1273.0,1,1,0,310.0,462.68655,221.0,329.85074,0,0,375.0,559.7015,286.0,426.86566,0,0,415.0,619.40295,326.0,486.56714,0,0,458.0,683.5821,369.0,550.7463,0,0,500.0,746.2686,411.0,613.4328,0,0
1949.0,3,2,1,798.73096,665.60913,641.73096,534.77576,0,0,865.53,721.275,708.53,590.44165,0,0,809.7301,674.7751,652.7301,543.9417,0,0,938.7301,782.275,781.7301,651.4417,0,0,895.78,746.48334,738.78,615.65,0,0
1378.0,8,2,6,1317.1415,565.2968,1234.1415,529.6745,0,0,1489.4677,639.25653,1406.4677,603.6342,0,0,1629.21,699.23175,1546.21,663.60944,0,0,1903.2101,816.82837,1820.2101,781.20605,0,0,1190.01,510.73392,1107.01,475.1116,0,0
2046.0,4,2,2,417.07883,297.91345,375.07883,267.91345,0,0,442.4819,316.0585,400.4819,286.0585,0,0,474.7719,339.1228,432.7719,309.1228,0,0,646.7719,461.97995,604.7719,431.97995,0,0,469.7719,335.55136,427.7719,305.55136,0,0
1767.0,2,2,0,451.26212,451.26212,439.26212,439.26212,0,0,441.18826,441.18826,429.18826,429.18826,0,0,397.43826,397.43826,385.43826,385.43826,0,0,483.43826,483.43826,471.43826,471.43826,0,0,567.4383,567.4383,555.4383,555.4383,0,0
1812.0,3,3,0,1193.1323,1780.7944,1162.1323,1734.5258,0,0,1178.0215,1758.241,1147.0215,1711.9723,0,0,930.02155,1388.0918,899.02155,1341.8231,0,0,1059.0215,1580.629,1028.0215,1534.3604,0,0,1185.0215,1768.6887,1154.0215,1722.42,0,0
1313.0,2,2,0,450.07693,450.07693,440.07693,440.07693,0,0,468.88,468.88,458.88,458.88,0,0,457.38,457.38,447.38,447.38,0,0,543.38,543.38,533.38,533.38,0,0,627.38,627.38,617.38,617.38,0,0
1313.0,1,1,0,196.52597,293.32233,186.52597,278.39697,0,0,192.04596,286.63574,182.04596,271.7104,0,0,259.52597,387.35217,249.52597,372.42682,0,0,117.52597,175.4119,107.52597,160.48653,1,1,99.48349,148.48282,89.48349,133.55745,1,1
829.0,4,2,2,312.79462,204.44093,228.79462,149.53897,1,1,432.3146,282.55856,348.3146,227.65662,0,1,509.2846,332.86575,425.2846,277.9638,0,0,574.38,375.41177,490.38,320.50983,0,0,438.38464,286.5259,354.38464,231.62395,0,1
3273.0,3,3,0,2230.246,3328.7253,1713.2461,2557.0837,0,0,2182.5354,3257.5154,1665.5354,2485.8738,0,0,1613.17,2407.7163,1096.17,1636.0747,0,0,1742.17,2600.2537,1225.17,1828.6119,0,0,1868.17,2788.3135,1351.17,2016.6716,0,0
660.0,2,2,0,550.99097,550.99097,476.99094,476.99094,0,0,532.58,532.58,458.58002,458.58002,0,0,712.61,712.61,638.61,638.61,0,0,428.61002,428.61002,354.61002,354.61002,0,0,302.64252,302.64252,228.64252,228.64252,0,1
1377.0,1,1,0,447.0,667.1642,348.0,519.40295,0,0,432.68,645.791,333.68,498.02982,0,0,590.37,881.14923,491.37,733.38806,0,0,448.37003,669.209,349.37003,521.4478,0,0,332.43,496.16415,233.43,348.40295,0,0
401.0,5,2,3,853.96387,533.7274,853.96387,533.7274,0,0,909.89,568.6813,909.89,568.6813,0,0,945.44006,590.9,945.44006,590.9,0,0,1160.4401,725.275,1160.4401,725.275,0,0,849.39,530.8688,849.39,530.8688,0,0
1207.0,3,2,1,755.8869,629.9057,741.8869,618.2391,0,0,767.89,639.9083,753.89,628.24164,0,0,691.58997,576.32495,677.58997,564.65826,0,0,820.58997,683.82495,806.58997,672.15826,0,0,777.64,648.0333,763.64,636.36664,0,0
1054.0,1,1,0,274.4277,409.59357,172.42769,257.35477,0,0,284.5877,424.75775,182.58769,272.51895,0,0,398.4277,594.6682,296.4277,442.4294,0,0,256.4277,382.7279,154.42769,230.48907,0,1,203.46269,303.67566,101.46269,151.43684,0,1
1331.0,2,2,0,358.0,358.0,310.0,310.0,0,0,380.24,380.24,332.24,332.24,0,0,653.5025,653.5025,605.5025,605.5025,0,0,369.5025,369.5025,321.5025,321.5025,0,0,219.48999,219.48999,171.48999,171.48999,1,1
2848.0,5,3,2,786.56384,735.1064,686.56384,641.64844,0,0,829.3869,775.1279,729.3869,681.67,0,0,824.86,770.89716,724.86,677.4392,0,0,1027.16,959.9626,927.16003,866.50464,0,0,995.36,930.2429,895.36,836.785,0,0
315.0,2,2,0,1476.9038,1476.9038,1476.9038,1476.9038,0,0,1337.74,1337.74,1337.74,1337.74,0,0,1348.0525,1348.0525,1348.0525,1348.0525,0,0,1064.0525,1064.0525,1064.0525,1064.0525,0,0,939.8024,939.8024,939.8024,939.8024,0,0
281.0,1,1,0,325.0,485.07462,325.0,485.07462,0,0,299.16,446.50745,299.16,446.50745,0,0,366.555,547.097,366.555,547.097,0,0,224.55501,335.1567,224.55501,335.1567,0,0,189.91,283.44775,189.91,283.44775,0,0
1129.0,2,2,0,1148.3961,1148.3961,1134.3961,1134.3961,0,0,1045.5023,1045.5023,1031.5023,1031.5023,0,0,1125.6523,1125.6523,1111.6523,1111.6523,0,0,841.65234,841.65234,827.65234,827.65234,0,0,723.1274,723.1274,709.1274,709.1274,0,0
1335.0,3,3,0,436.35,651.2687,355.35,530.3731,0,0,551.35,822.9104,470.35,702.0149,0,0,644.55,962.0149,563.55,841.1194,0,0,773.55,1154.5522,692.55,1033.6566,0,0,899.55,1342.6119,818.55,1221.7163,0,0
1505.0,2,2,0,1559.5554,1559.5554,1512.5554,1512.5554,0,0,1526.7816,1526.7816,1479.7816,1479.7816,0,0,1120.0239,1120.0239,1073.0239,1073.0239,0,0,1206.0239,1206.0239,1159.0239,1159.0239,0,0,1290.0239,1290.0239,1243.0239,1243.0239,0,0
1721.0,2,2,0,628.8479,628.8479,612.8479,612.8479,0,0,615.52,615.52,599.52,599.52,0,0,517.02,517.02,501.02002,501.02002,0,0,603.02,603.02,587.02,587.02,0,0,687.02,687.02,671.02,671.02,0,0
1691.0,1,1,0,195.8077,292.25027,188.8077,281.80252,0,0,194.20769,289.8622,187.20769,279.41446,0,0,297.14267,443.49652,290.14267,433.04874,0,0,155.1427,231.55626,148.1427,221.1085,1,1,103.89519,155.06744,96.89519,144.61967,1,1
1520.0,1,1,0,232.3,346.7164,218.3,325.8209,0,0,229.5,342.5373,215.5,321.64178,0,0,302.3,451.194,288.3,430.2985,0,0,160.3,239.25372,146.3,218.35822,1,1,138.25,206.34328,124.25,185.44775,1,1
1276.0,2,2,0,359.72308,359.72308,353.72308,353.72308,0,0,373.80307,373.80307,367.80307,367.80307,0,0,633.24805,633.24805,627.24805,627.24805,0,0,349.24808,349.24808,343.24808,343.24808,0,0,206.67809,206.67809,200.67809,200.67809,1,1
1522.0,1,1,0,241.0,241.0,102.0,102.0,1,1,301.04,301.04,162.04001,162.04001,0,1,385.79,385.79,246.79001,246.79001,0,1,358.79,358.79,219.79001,219.79001,0,1,210.79,210.79,71.78999,71.78999,1,1
2370.0,4,4,0,231.54001,345.5821,-128.45999,-191.73132,0,1,383.38,572.2089,23.380001,34.895523,0,1,385.63,575.56714,25.629997,38.253727,0,1,697.63,1041.2388,337.63,503.92535,0,0,865.63,1291.9851,505.63,754.67163,0,0
813.0,2,2,0,986.6738,986.6738,986.6738,986.6738,0,0,966.6,966.6,966.6,966.6,0,0,710.35,710.35,710.35,710.35,0,0,831.35,831.35,831.35,831.35,0,0,915.35,915.35,915.35,915.35,0,0
1894.0,5,5,0,1162.0138,1162.0138,1095.0138,1095.0138,0,0,1297.1,1297.1,1230.1,1230.1,0,0,1175.1,1175.1,1108.1,1108.1,0,0,1355.1,1355.1,1288.1,1288.1,0,0,1375.1,1375.1,1308.1,1308.1,0,0
1682.0,2,2,0,1204.422,1204.422,961.422,961.422,0,0,1161.7477,1161.7477,918.7477,918.7477,0,0,869.19006,869.19006,626.19006,626.19006,0,0,955.19006,955.19006,712.19006,712.19006,0,0,1039.1901,1039.1901,796.19006,796.19006,0,0
281.0,1,1,0,219.0,326.86566,219.0,326.86566,0,0,238.76001,356.35822,238.76001,356.35822,0,0,383.0,571.6418,383.0,571.6418,0,0,241.0,359.70148,241.0,359.70148,0,0,165.13501,246.47015,165.13501,246.47015,1,1
4274.0,1,1,0,211.0,314.92535,143.0,213.43283,0,1,276.0,411.94028,208.0,310.44775,0,0,376.0,561.19403,308.0,459.70148,0,0,359.0,535.82086,291.0,434.32834,0,0,401.0,598.50745,333.0,497.01492,0,0
1404.0,2,2,0,297.47098,297.47098,219.47098,219.47098,0,1,354.0,354.0,276.0,276.0,0,0,334.0,334.0,256.0,256.0,0,0,420.0,420.0,342.0,342.0,0,0,504.0,504.0,426.0,426.0,0,0
1821.0,6,4,2,1305.3707,1219.9725,1272.3707,1189.1315,0,0,1366.46,1277.0653,1333.46,1246.2242,0,0,1287.56,1203.3271,1254.56,1172.486,0,0,1500.5801,1402.4113,1467.5801,1371.5701,0,0,1427.96,1334.542,1394.96,1303.7008,0,0
338.0,3,1,2,271.6346,253.8641,271.6346,253.8641,0,0,315.27463,294.64917,315.27463,294.64917,0,0,366.0246,342.07904,366.0246,342.07904,0,0,388.42,363.00934,388.42,363.00934,0,0,296.52463,277.1258,296.52463,277.1258,0,0
1290.0,3,1,2,525.25696,490.89432,494.25696,461.92236,0,0,547.81995,511.98123,516.81995,483.00928,0,0,532.57996,497.73825,501.58,468.76633,0,0,661.57996,618.299,630.57996,589.327,0,0,442.58,413.62613,411.58,384.65417,0,0
1167.0,1,1,0,272.9,407.31342,265.9,396.86566,0,0,258.58,385.94028,251.57999,375.4925,0,0,361.8825,540.1231,354.8825,529.67535,0,0,219.88249,328.18283,212.88249,317.73505,0,0,158.33,236.31343,151.33,225.86566,1,1
1367.0,2,2,0,1205.677,1205.677,1196.677,1196.677,0,0,1101.0,1101.0,1092.0,1092.0,0,0,1162.6375,1162.6375,1153.6375,1153.6375,0,0,878.6376,878.6376,869.6376,869.6376,0,0,757.25,757.25,748.25,748.25,0,0
1327.0,1,1,0,258.0,385.07462,173.0,258.20895,0,0,264.8,395.22385,179.79999,268.3582,0,0,368.0,549.2537,283.0,422.38806,0,0,226.0,337.31342,141.0,210.44775,0,1,181.05,270.22388,96.05,143.35822,0,1
1213.0,2,2,0,372.15692,372.15692,219.15692,219.15692,0,1,402.68002,402.68002,249.68002,249.68002,0,0,382.43002,382.43002,229.43002,229.43002,0,1,468.43005,468.43005,315.43005,315.43005,0,0,552.43005,552.43005,399.43005,399.43005,0,0
1155.0,3,1,2,225.23846,187.69872,118.23847,98.53206,1,1,311.51846,259.5987,204.51846,170.43205,0,1,376.88846,314.0737,269.88846,224.90704,0,1,346.50385,288.7532,239.50385,199.58653,0,1,266.08844,221.74036,159.08844,132.5737,1,1
1288.0,1,1,0,163.08289,243.40729,57.082886,85.19833,1,1,228.08289,340.4222,122.082886,182.21326,0,1,268.0829,400.1237,162.08289,241.91475,0,1,311.0829,464.3028,205.08289,306.09384,0,0,353.0829,526.9894,247.08289,368.78043,0,0
1433.0,6,2,4,78.04309,40.436836,-30.95691,-16.03985,1,1,351.0431,181.88762,242.04309,125.410934,1,1,618.8325,320.6386,509.83252,264.16193,0,0,674.97,349.72537,565.97,293.2487,0,0,431.4325,223.54016,322.4325,167.06348,1,1
3083.0,3,3,0,868.7738,1296.6772,858.7738,1281.752,0,0,913.7,1363.7313,903.7,1348.8059,0,0,742.4501,1108.1344,732.4501,1093.209,0,0,906.45,1352.9104,896.45,1337.9851,0,0,1032.45,1540.9701,1022.45,1526.0448,0,0
1595.0,1,1,0,991.57697,1479.9656,980.57697,1463.5477,0,0,896.48,1338.0298,885.48,1321.6119,0,0,851.91504,1271.5149,840.91504,1255.097,0,0,709.91504,1059.5747,698.91504,1043.1567,0,0,644.35504,961.72394,633.35504,945.306,0,0
389.0,2,2,0,250.7,250.7,250.7,250.7,0,0,339.78,339.78,339.78,339.78,0,0,537.7,537.7,537.7,537.7,0,0,438.7,438.7,438.7,438.7,0,0,394.53003,394.53003,394.53003,394.53003,0,0
1264.0,2,2,0,276.8,276.8,251.79999,251.79999,0,0,311.75998,311.75998,286.75998,286.75998,0,0,585.8,585.8,560.8,560.8,0,0,301.8,301.8,276.8,276.8,0,0,160.94751,160.94751,135.94751,135.94751,1,1
1220.0,2,1,1,115.36538,132.60388,2.3653803,2.718828,1,1,156.60538,180.00618,43.60537,50.121113,1,1,263.1648,302.48828,150.16481,172.60323,0,1,243.90154,280.3466,130.90154,150.46153,0,1,216.51482,248.8676,103.51481,118.98254,0,1
3530.0,4,4,0,881.2046,1315.2307,848.2046,1265.9769,0,0,968.3308,1445.2698,935.3308,1396.0161,0,0,856.7808,1278.7773,823.7808,1229.5236,0,0,980.7269,1463.7715,947.7269,1414.5178,0,0,1148.7269,1714.5178,1115.7269,1665.264,0,0
1597.0,1,1,0,898.8269,1341.5327,834.8269,1246.0103,0,0,817.5,1220.1492,753.5,1124.6268,0,0,793.60754,1184.4889,729.60754,1088.9664,0,0,651.60754,972.5485,587.60754,877.0262,0,0,594.0625,886.6604,530.0625,791.13806,0,0
1294.0,2,2,0,1505.9539,1505.9539,1492.9539,1492.9539,0,0,1362.38,1362.38,1349.38,1349.38,0,0,1342.3225,1342.3225,1329.3225,1329.3225,0,0,1058.3225,1058.3225,1045.3225,1045.3225,0,0,955.25507,955.25507,942.25507,942.25507,0,0
1066.0,4,2,2,656.4369,468.8835,641.4369,458.16922,0,0,700.64,500.45715,685.64,489.7429,0,0,730.89,522.06433,715.89,511.35,0,0,902.89,644.92145,887.89,634.20715,0,0,725.89,518.49286,710.89,507.7786,0,0
1218.0,2,1,1,395.3346,454.4076,284.3346,326.82138,0,0,395.89767,455.0548,284.89767,327.4686,0,0,353.39078,406.1963,242.39078,278.61008,0,0,439.39078,505.04688,328.39078,377.46066,0,0,354.44077,407.40317,243.44077,279.81696,0,0
1471.0,2,2,0,519.9769,519.9769,508.97693,508.97693,0,0,502.24,502.24,491.24,491.24,0,0,689.33997,689.33997,678.33997,678.33997,0,0,405.34,405.34,394.34,394.34,0,0,303.99,303.99,292.99,292.99,0,0
3974.0,4,4,0,1781.9954,2659.6946,1662.9954,2482.0825,0,0,1735.2477,2589.9219,1616.2477,2412.3098,0,0,1362.79,2034.0149,1243.79,1856.403,0,0,1569.79,2342.9702,1450.79,2165.3582,0,0,1737.79,2593.7163,1618.79,2416.1045,0,0
1645.0,1,1,0,232.58096,347.13574,224.58096,335.19547,0,0,228.87999,341.6119,220.87999,329.67163,0,0,208.63,311.38806,200.63,299.44775,0,0,251.62999,375.56714,243.62999,363.62683,0,0,293.62997,438.2537,285.62997,426.3134,0,0
1195.0,6,2,4,502.15176,243.763,409.15176,198.61737,1,1,682.7408,331.42758,589.7408,286.28195,0,0,816.7,396.45633,723.7,351.3107,0,0,934.7,453.73788,841.7,408.59225,0,0,566.88074,275.18484,473.88077,230.03922,0,1
1439.0,4,2,2,-36.419235,-26.01374,-143.41924,-102.442314,1,1,137.58076,98.27198,30.580765,21.843403,1,1,348.58075,248.98625,241.58076,172.5577,0,1,287.6,205.42857,180.6,129.0,1,1,343.58075,245.41483,236.58075,168.98625,1,1
1204.0,6,2,4,548.13153,284.00598,433.13153,224.42049,0,1,696.9746,361.12674,581.9746,301.54126,0,0,788.8285,408.71942,673.8285,349.13394,0,0,976.8285,506.12875,861.8285,446.54327,0,0,599.0447,310.38586,484.04465,250.80034,0,0
751.0,2,2,0,392.1473,392.1473,382.1473,382.1473,0,0,433.0704,433.0704,423.0704,423.0704,0,0,394.6954,394.6954,384.6954,384.6954,0,0,480.6954,480.6954,470.6954,470.6954,0,0,564.69543,564.69543,554.69543,554.69543,0,0
220.0,1,1,0,587.05695,876.20435,587.05695,876.20435,0,0,582.02,868.6866,582.02,868.6866,0,0,432.27002,645.17914,432.27002,645.17914,0,0,475.27002,709.3582,475.27002,709.3582,0,0,517.27,772.0448,517.27,772.0448,0,0
315.0,2,2,0,591.0,591.0,591.0,591.0,0,0,607.0,607.0,607.0,607.0,0,0,890.84503,890.84503,890.84503,890.84503,0,0,606.845,606.845,606.845,606.845,0,0,441.375,441.375,441.375,441.375,0,0
4194.0,4,4,0,1530.7938,1530.7938,1463.7938,1463.7938,0,0,1600.8801,1600.8801,1533.8801,1533.8801,0,0,1608.63,1608.63,1541.63,1541.63,0,0,1745.6301,1745.6301,1678.6301,1678.6301,0,0,1723.6301,1723.6301,1656.6301,1656.6301,0,0
2697.0,3,3,0,549.0,819.40295,525.0,783.5821,0,0,652.68,974.14923,628.68,938.3283,0,0,831.1875,1240.5784,807.1875,1204.7574,0,0,775.1875,1156.9962,751.1875,1121.1753,0,0,793.055,1183.6642,769.055,1147.8433,0,0
693.0,1,1,0,327.67404,489.06573,319.67404,477.12543,0,0,298.63712,445.72702,290.63712,433.78674,0,0,420.3221,627.34644,412.3221,615.4061,0,0,278.3221,415.40613,270.3221,403.46582,0,0,184.13712,274.8315,176.13712,262.8912,0,0
1238.0,3,1,2,153.62538,143.57512,43.62538,40.77138,1,1,262.62537,245.44426,152.62538,142.64053,1,1,385.8446,360.60242,275.8446,257.79868,0,0,345.51,322.90652,235.51001,220.1028,0,1,316.3446,295.64914,206.3446,192.84541,0,1
2141.0,4,2,2,4124.483,2946.0593,3892.4832,2780.3452,0,0,3528.9478,2520.677,3296.9478,2354.9626,0,0,3366.767,2404.8337,3134.767,2239.1194,0,0,3538.767,2527.691,3306.767,2361.9766,0,0,3361.767,2401.2622,3129.767,2235.5479,0,0
1851.0,2,2,0,660.1969,660.1969,651.1969,651.1969,0,0,655.48,655.48,646.48,646.48,0,0,640.16003,640.16003,631.16003,631.16003,0,0,541.16003,541.16003,532.16003,532.16003,0,0,553.66754,553.66754,544.66754,544.66754,0,0
1487.0,3,2,1,646.2669,538.5557,545.2669,454.38907,0,0,728.23,606.8583,627.23,522.69165,0,0,666.18,555.14996,565.18,470.9833,0,0,795.18,662.64996,694.18,578.4833,0,0,752.23004,626.85834,651.23004,542.69165,0,0
1752.0,1,1,0,400.8569,598.2939,394.8569,589.3386,0,0,395.82,590.7761,389.82,581.82086,0,0,319.82,477.3433,313.82,468.38806,0,0,362.82,541.5224,356.82,532.56714,0,0,404.82,604.2089,398.82,595.2537,0,0
232.0,2,2,0,582.75385,582.75385,582.75385,582.75385,0,0,572.68,572.68,572.68,572.68,0,0,489.93,489.93,489.93,489.93,0,0,575.93,575.93,575.93,575.93,0,0,659.93,659.93,659.93,659.93,0,0
1136.0,2,2,0,1281.8846,1281.8846,1262.8846,1262.8846,0,0,1189.7177,1189.7177,1170.7177,1170.7177,0,0,1242.9475,1242.9475,1223.9475,1223.9475,0,0,958.9475,958.9475,939.9475,939.9475,0,0,828.97253,828.97253,809.97253,809.97253,0,0
1144.0,2,2,0,929.117,929.117,911.117,911.117,0,0,933.04004,933.04004,915.04004,915.04004,0,0,842.8301,842.8301,824.8301,824.8301,0,0,743.8301,743.8301,725.8301,725.8301,0,0,735.72754,735.72754,717.72754,717.72754,0,0
1340.0,3,3,0,355.0,529.8507,239.0,356.7164,0,0,476.68,711.46265,360.68,538.3283,0,0,612.0,913.4328,496.0,740.29846,0,0,556.0,829.8507,440.0,656.71643,0,0,631.1175,941.9664,515.1175,768.83203,0,0
521.0,2,2,0,556.4169,556.4169,556.4169,556.4169,0,0,569.22,569.22,569.22,569.22,0,0,625.88,625.88,625.88,625.88,0,0,526.88,526.88,526.88,526.88,0,0,497.59497,497.59497,497.59497,497.59497,0,0
230.0,1,1,0,345.0,514.92535,345.0,514.92535,0,0,326.84,487.8209,326.84,487.8209,0,0,351.0,523.88055,351.0,523.88055,0,0,209.0,311.94028,209.0,311.94028,0,0,223.59,333.7164,223.59,333.7164,0,0
977.0,2,2,0,835.0339,835.0339,792.0339,792.0339,0,0,824.95996,824.95996,781.95996,781.95996,0,0,649.46,649.46,606.46,606.46,0,0,735.46,735.46,692.46,692.46,0,0,819.46,819.46,776.46,776.46,0,0
2157.0,2,2,0,685.4269,685.4269,679.4269,679.4269,0,0,645.1,645.1,639.1,639.1,0,0,705.37744,705.37744,699.37744,699.37744,0,0,606.37744,606.37744,600.37744,600.37744,0,0,595.4125,595.4125,589.4125,589.4125,0,0
1111.0,3,1,2,488.52692,407.10574,463.52692,386.2724,0,0,544.77,453.975,519.77,433.14166,0,0,574.33,478.60834,549.33,457.775,0,0,633.33,527.77496,608.33,506.94165,0,0,414.33002,345.275,389.33002,324.44168,0,0
1406.0,2,2,0,1080.5038,1080.5038,1067.5038,1067.5038,0,0,989.22,989.22,976.22,976.22,0,0,1127.9075,1127.9075,1114.9075,1114.9075,0,0,843.9075,843.9075,830.9075,830.9075,0,0,691.03253,691.03253,678.03253,678.03253,0,0
397.0,2,2,0,351.27386,351.27386,351.27386,351.27386,0,0,400.96384,400.96384,400.96384,400.96384,0,0,427.44,427.44,427.44,427.44,0,0,513.44,513.44,513.44,513.44,0,0,597.44,597.44,597.44,597.44,0,0
2086.0,2,2,0,728.0338,728.0338,584.0338,584.0338,0,0,697.95996,697.95996,553.95996,553.95996,0,0,512.45996,512.45996,368.46,368.46,0,0,668.45996,668.45996,524.45996,524.45996,0,0,752.45996,752.45996,608.45996,608.45996,0,0
1162.0,2,1,1,178.44385,205.10786,81.44385,93.61362,1,1,225.44385,259.13086,128.44385,147.63661,0,1,293.49384,337.34924,196.49385,225.855,0,1,349.59,401.82758,252.59,290.3333,0,0,329.54385,378.78604,232.54385,267.29178,0,0
2384.0,1,1,0,714.4707,1066.3741,696.4707,1039.5085,0,0,706.01385,1053.752,688.01385,1026.8864,0,0,505.23117,754.07635,487.23117,727.2107,0,0,548.23114,818.25543,530.23114,791.3898,0,0,590.23114,880.94196,572.23114,854.0763,0,0
1539.0,3,1,2,232.36461,217.16318,225.36461,210.62112,1,1,261.80463,244.67722,254.80461,238.13513,1,1,299.30463,279.72394,292.30463,273.1819,0,0,343.43,320.9626,336.43,314.42053,0,0,229.80461,214.77066,222.80461,208.22859,1,1
1522.0,4,2,2,845.6885,604.06323,752.6885,537.63464,0,0,916.25146,654.46533,823.25146,588.03674,0,0,862.0438,615.7456,769.0438,549.317,0,0,1034.0438,738.6027,941.0438,672.1742,0,0,857.0438,612.1742,764.0438,545.7456,0,0
1408.0,2,2,0,677.027,677.027,667.027,667.027,0,0,670.60004,670.60004,660.60004,660.60004,0,0,839.9225,839.9225,829.9225,829.9225,0,0,555.9225,555.9225,545.9225,545.9225,0,0,474.03754,474.03754,464.03754,464.03754,0,0
226.0,1,1,0,396.43695,591.6969,396.43695,591.6969,0,0,391.4,584.1791,391.4,584.1791,0,0,311.4,464.7761,311.4,464.7761,0,0,354.4,528.9552,354.4,528.9552,0,0,396.4,591.6418,396.4,591.6418,0,0
2240.0,5,2,3,1170.3861,731.49133,833.38605,520.8663,0,0,1199.4692,749.6683,862.4692,539.0432,0,0,1176.8115,735.5072,839.8115,524.8822,0,0,1391.8115,869.8822,1054.8115,659.2572,0,0,1080.7616,675.476,743.76154,464.85095,0,0
1497.0,2,2,0,1222.7059,1222.7059,1174.7059,1174.7059,0,0,1191.8322,1191.8322,1143.8322,1143.8322,0,0,896.0244,896.0244,848.0244,848.0244,0,0,982.0244,982.0244,934.0244,934.0244,0,0,1066.0244,1066.0244,1018.0244,1018.0244,0,0
1924.0,4,2,2,2121.2043,1515.146,1842.2045,1315.8604,0,0,2038.4537,1456.0385,1759.4537,1256.7527,0,0,1713.8652,1224.1895,1434.8652,1024.9038,0,0,1885.8652,1347.0466,1606.8652,1147.7609,0,0,1708.8654,1220.6182,1429.8654,1021.3324,0,0
1769.0,2,2,0,525.0769,525.0769,519.0769,519.0769,0,0,523.36,523.36,517.36,517.36,0,0,716.0825,716.0825,710.0825,710.0825,0,0,432.08252,432.08252,426.08252,426.08252,0,0,341.61,341.61,335.61,335.61,0,0
1491.0,2,2,0,809.1538,809.1538,801.1538,801.1538,0,0,738.12,738.12,730.12,730.12,0,0,896.6675,896.6675,888.6675,888.6675,0,0,612.6675,612.6675,604.6675,604.6675,0,0,482.12003,482.12003,474.12003,474.12003,0,0
1510.0,1,1,0,266.3969,397.60733,168.39691,251.33867,0,0,260.28,388.4776,162.28,242.20895,0,1,232.52998,347.05966,134.52998,200.79102,0,1,275.53,411.2388,177.53,264.97015,0,0,317.53,473.92535,219.53,327.6567,0,0
619.0,2,2,0,450.15692,450.15692,450.15692,450.15692,0,0,510.12,510.12,510.12,510.12,0,0,450.37,450.37,450.37,450.37,0,0,536.37,536.37,536.37,536.37,0,0,620.37,620.37,620.37,620.37,0,0
1634.0,1,1,0,212.33078,316.9116,205.33078,306.46384,0,0,215.77078,322.04593,208.77078,311.59818,0,0,322.07077,480.70264,315.07077,470.25488,0,0,180.07077,268.76233,173.07077,258.31458,0,0,129.39578,193.12802,122.395775,182.68025,1,1
1487.0,2,2,0,1090.6139,1090.6139,1017.6139,1017.6139,0,0,1080.54,1080.54,1007.54,1007.54,0,0,816.04004,816.04004,743.04004,743.04004,0,0,902.0401,902.0401,829.0401,829.0401,0,0,986.0401,986.0401,913.0401,913.0401,0,0
